Patches,Labels
Arja_patch_Defects4J_Chart_12_0_42,Overfitting
Arja_patch_Defects4J_Chart_15_0_230,Overfitting
Arja_patch_Defects4J_Chart_25_0_318,Overfitting
Arja_patch_Defects4J_Chart_3_0_30,Overfitting
Arja_patch_Defects4J_Chart_19_0_6,Overfitting
Arja_patch_Defects4J_Chart_15_0_45,Overfitting
Arja_patch_Defects4J_Chart_13_0_116,Overfitting
Arja_patch_Defects4J_Chart_15_0_251,Overfitting
Arja_patch_Defects4J_Chart_25_0_141,Overfitting
Arja_patch_Defects4J_Chart_13_0_153,Overfitting
Arja_patch_Defects4J_Chart_15_0_214,Overfitting
Arja_patch_Defects4J_Chart_25_0_66,Overfitting
Arja_patch_Defects4J_Chart_12_0_185,Overfitting
Arja_patch_Defects4J_Chart_1_0_76,Overfitting
Arja_patch_Defects4J_Chart_25_0_205,Overfitting
Arja_patch_Defects4J_Chart_15_0_115,Overfitting
Arja_patch_Defects4J_Chart_15_0_7,Overfitting
Arja_patch_Defects4J_Chart_12_0_100,Overfitting
Arja_patch_Defects4J_Chart_15_0_128,Overfitting
Arja_patch_Defects4J_Chart_25_0_238,Overfitting
Arja_patch_Defects4J_Chart_15_0_291,Overfitting
Arja_patch_Defects4J_Chart_1_0_133,Overfitting
Arja_patch_Defects4J_Chart_1_0_176,Overfitting
Arja_patch_Defects4J_Chart_15_0_78,Overfitting
Arja_patch_Defects4J_Chart_25_0_139,Overfitting
Arja_patch_Defects4J_Chart_15_0_334,Overfitting
Arja_patch_Defects4J_Chart_15_0_371,Overfitting
Arja_patch_Defects4J_Chart_13_0_72,Overfitting
Arja_patch_Defects4J_Chart_13_0_37,Overfitting
Arja_patch_Defects4J_Chart_25_0_325,Overfitting
Arja_patch_Defects4J_Chart_3_0_48,Overfitting
Arja_patch_Defects4J_Chart_1_0_155,Overfitting
Arja_patch_Defects4J_Chart_1_0_110,Overfitting
Arja_patch_Defects4J_Chart_13_0_108,Overfitting
Arja_patch_Defects4J_Chart_12_0_78,Overfitting
Arja_patch_Defects4J_Chart_25_0_78,Overfitting
Arja_patch_Defects4J_Chart_1_0_95,Overfitting
Arja_patch_Defects4J_Chart_1_0_68,Overfitting
Arja_patch_Defects4J_Chart_25_0_85,Overfitting
Arja_patch_Defects4J_Chart_25_0_306,Overfitting
Arja_patch_Defects4J_Chart_7_0_27,Overfitting
Arja_patch_Defects4J_Chart_15_0_352,Overfitting
Arja_patch_Defects4J_Chart_15_0_317,Overfitting
Arja_patch_Defects4J_Chart_13_0_51,Overfitting
Arja_patch_Defects4J_Chart_14_0_3,Overfitting
Arja_patch_Defects4J_Chart_13_0_29,Overfitting
Arja_patch_Defects4J_Chart_19_0_11,Overfitting
Arja_patch_Defects4J_Chart_3_0_56,Overfitting
Arja_patch_Defects4J_Chart_3_0_13,Overfitting
Arja_patch_Defects4J_Chart_13_0_91,Overfitting
Arja_patch_Defects4J_Chart_1_0_55,Overfitting
Arja_patch_Defects4J_Chart_15_0_136,Overfitting
Arja_patch_Defects4J_Chart_25_0_263,Overfitting
Arja_patch_Defects4J_Chart_15_0_173,Overfitting
Arja_patch_Defects4J_Chart_25_0_226,Overfitting
Arja_patch_Defects4J_Chart_1_0_195,Overfitting
Arja_patch_Defects4J_Chart_15_0_66,Overfitting
Arja_patch_Defects4J_Chart_1_0_168,Overfitting
Arja_patch_Defects4J_Chart_12_0_45,Overfitting
Arja_patch_Defects4J_Chart_25_0_162,Overfitting
Arja_patch_Defects4J_Chart_13_0_170,Overfitting
Arja_patch_Defects4J_Chart_15_0_237,Overfitting
Arja_patch_Defects4J_Chart_25_0_127,Overfitting
Arja_patch_Defects4J_Chart_13_0_135,Overfitting
Arja_patch_Defects4J_Chart_15_0_272,Overfitting
Arja_patch_Defects4J_Chart_3_0_37,Overfitting
Arja_patch_Defects4J_Chart_13_0_48,Overfitting
Arja_patch_Defects4J_Chart_25_0_61,Overfitting
Arja_patch_Defects4J_Chart_1_0_109,Overfitting
Arja_patch_Defects4J_Chart_15_0_42,Overfitting
Arja_patch_Defects4J_Chart_25_0_146,Overfitting
Arja_patch_Defects4J_Chart_13_0_154,Overfitting
Arja_patch_Defects4J_Chart_13_0_111,Overfitting
Arja_patch_Defects4J_Chart_1_0_208,Overfitting
Arja_patch_Defects4J_Chart_1_0_71,Overfitting
Arja_patch_Defects4J_Chart_25_0_247,Overfitting
Arja_patch_Defects4J_Chart_15_0_157,Overfitting
Arja_patch_Defects4J_Chart_25_0_202,Overfitting
Arja_patch_Defects4J_Chart_25_0_186,Overfitting
Arja_patch_Defects4J_Chart_15_0_296,Overfitting
Arja_patch_Defects4J_Chart_15_0_82,Overfitting
Arja_patch_Defects4J_Chart_3_0_7,Overfitting
Arja_patch_Defects4J_Chart_25_0_287,Overfitting
Arja_patch_Defects4J_Chart_15_0_197,Overfitting
Arja_patch_Defects4J_Chart_1_0_171,Overfitting
Arja_patch_Defects4J_Chart_1_0_134,Overfitting
Arja_patch_Defects4J_Chart_13_0_169,Overfitting
Arja_patch_Defects4J_Chart_15_0_376,Overfitting
Arja_patch_Defects4J_Chart_15_0_333,Overfitting
Arja_patch_Defects4J_Chart_14_0_13,Overfitting
Arja_patch_Defects4J_Chart_13_0_30,Overfitting
Arja_patch_Defects4J_Chart_13_0_75,Overfitting
Arja_patch_Defects4J_Chart_13_0_88,Overfitting
Arja_patch_Defects4J_Chart_25_0_322,Overfitting
Arja_patch_Defects4J_Chart_1_0_136,Overfitting
Arja_patch_Defects4J_Chart_15_0_38,Overfitting
Arja_patch_Defects4J_Chart_25_0_179,Overfitting
Arja_patch_Defects4J_Chart_25_0_285,Overfitting
Arja_patch_Defects4J_Chart_15_0_195,Overfitting
Arja_patch_Defects4J_Chart_15_0_168,Overfitting
Arja_patch_Defects4J_Chart_25_0_278,Overfitting
Arja_patch_Defects4J_Chart_25_0_184,Overfitting
Arja_patch_Defects4J_Chart_15_0_294,Overfitting
Arja_patch_Defects4J_Chart_15_0_80,Overfitting
Arja_patch_Defects4J_Chart_15_0_374,Overfitting
Arja_patch_Defects4J_Chart_15_0_331,Overfitting
Arja_patch_Defects4J_Chart_14_0_11,Overfitting
Arja_patch_Defects4J_Chart_13_0_32,Overfitting
Arja_patch_Defects4J_Chart_13_0_77,Overfitting
Arja_patch_Defects4J_Chart_3_0_35,Overfitting
Arja_patch_Defects4J_Chart_1_0_73,Overfitting
Arja_patch_Defects4J_Chart_1_0_36,Overfitting
Arja_patch_Defects4J_Chart_15_0_110,Overfitting
Arja_patch_Defects4J_Chart_12_0_138,Overfitting
Arja_patch_Defects4J_Chart_25_0_245,Overfitting
Arja_patch_Defects4J_Chart_25_0_200,Overfitting
Arja_patch_Defects4J_Chart_15_0_40,Overfitting
Arja_patch_Defects4J_Chart_25_0_144,Overfitting
Arja_patch_Defects4J_Chart_13_0_156,Overfitting
Arja_patch_Defects4J_Chart_15_0_211,Overfitting
Arja_patch_Defects4J_Chart_25_0_101,Overfitting
Arja_patch_Defects4J_Chart_13_0_113,Overfitting
Arja_patch_Defects4J_Chart_15_0_254,Overfitting
Arja_patch_Defects4J_Chart_25_0_63,Overfitting
Arja_patch_Defects4J_Chart_13_0_93,Overfitting
Arja_patch_Defects4J_Chart_7_0_8,Overfitting
Arja_patch_Defects4J_Chart_19_0_13,Overfitting
Arja_patch_Defects4J_Chart_7_0_18,Overfitting
Arja_patch_Defects4J_Chart_3_0_54,Overfitting
Arja_patch_Defects4J_Chart_3_0_11,Overfitting
Arja_patch_Defects4J_Chart_25_0_47,Overfitting
Arja_patch_Defects4J_Chart_15_0_64,Overfitting
Arja_patch_Defects4J_Chart_25_0_160,Overfitting
Arja_patch_Defects4J_Chart_12_0_47,Overfitting
Arja_patch_Defects4J_Chart_13_0_172,Overfitting
Arja_patch_Defects4J_Chart_15_0_235,Overfitting
Arja_patch_Defects4J_Chart_25_0_125,Overfitting
Arja_patch_Defects4J_Chart_13_0_137,Overfitting
Arja_patch_Defects4J_Chart_15_0_270,Overfitting
Arja_patch_Defects4J_Chart_1_0_197,Overfitting
Arja_patch_Defects4J_Chart_15_0_99,Overfitting
Arja_patch_Defects4J_Chart_1_0_57,Overfitting
Arja_patch_Defects4J_Chart_15_0_134,Overfitting
Arja_patch_Defects4J_Chart_25_0_261,Overfitting
Arja_patch_Defects4J_Chart_15_0_171,Overfitting
Arja_patch_Defects4J_Chart_25_0_224,Overfitting
Arja_patch_Defects4J_Chart_25_0_87,Overfitting
Arja_patch_Defects4J_Chart_15_0_109,Overfitting
Arja_patch_Defects4J_Chart_1_0_97,Overfitting
Arja_patch_Defects4J_Chart_1_0_157,Overfitting
Arja_patch_Defects4J_Chart_15_0_59,Overfitting
Arja_patch_Defects4J_Chart_1_0_112,Overfitting
Arja_patch_Defects4J_Chart_25_0_118,Overfitting
Arja_patch_Defects4J_Chart_15_0_208,Overfitting
Arja_patch_Defects4J_Chart_15_0_350,Overfitting
Arja_patch_Defects4J_Chart_13_0_53,Overfitting
Arja_patch_Defects4J_Chart_25_0_304,Overfitting
Arja_patch_Defects4J_Chart_7_0_25,Overfitting
Arja_patch_Defects4J_Chart_15_0_289,Overfitting
Arja_patch_Defects4J_Chart_25_0_199,Overfitting
Arja_patch_Defects4J_Chart_1_0_193,Overfitting
Arja_patch_Defects4J_Chart_1_0_53,Overfitting
Arja_patch_Defects4J_Chart_15_0_130,Overfitting
Arja_patch_Defects4J_Chart_15_0_175,Overfitting
Arja_patch_Defects4J_Chart_25_0_220,Overfitting
Arja_patch_Defects4J_Chart_15_0_188,Overfitting
Arja_patch_Defects4J_Chart_25_0_298,Overfitting
Arja_patch_Defects4J_Chart_25_0_43,Overfitting
Arja_patch_Defects4J_Chart_25_0_164,Overfitting
Arja_patch_Defects4J_Chart_15_0_231,Overfitting
Arja_patch_Defects4J_Chart_25_0_121,Overfitting
Arja_patch_Defects4J_Chart_13_0_133,Overfitting
Arja_patch_Defects4J_Chart_19_0_17,Overfitting
Arja_patch_Defects4J_Chart_3_0_15,Overfitting
Arja_patch_Defects4J_Chart_25_0_300,Overfitting
Arja_patch_Defects4J_Chart_3_0_28,Overfitting
Arja_patch_Defects4J_Chart_7_0_21,Overfitting
Arja_patch_Defects4J_Chart_15_0_354,Overfitting
Arja_patch_Defects4J_Chart_15_0_311,Overfitting
Arja_patch_Defects4J_Chart_13_0_57,Overfitting
Arja_patch_Defects4J_Chart_1_0_93,Overfitting
Arja_patch_Defects4J_Chart_1_0_153,Overfitting
Arja_patch_Defects4J_Chart_1_0_116,Overfitting
Arja_patch_Defects4J_Chart_15_0_249,Overfitting
Arja_patch_Defects4J_Chart_15_0_148,Overfitting
Arja_patch_Defects4J_Chart_25_0_83,Overfitting
Arja_patch_Defects4J_Chart_25_0_258,Overfitting
Arja_patch_Defects4J_Chart_15_0_335,Overfitting
Arja_patch_Defects4J_Chart_13_0_36,Overfitting
Arja_patch_Defects4J_Chart_13_0_73,Overfitting
Arja_patch_Defects4J_Chart_25_0_324,Overfitting
Arja_patch_Defects4J_Chart_3_0_49,Overfitting
Arja_patch_Defects4J_Chart_25_0_239,Overfitting
Arja_patch_Defects4J_Chart_12_0_144,Overfitting
Arja_patch_Defects4J_Chart_15_0_129,Overfitting
Arja_patch_Defects4J_Chart_15_0_290,Overfitting
Arja_patch_Defects4J_Chart_1_0_132,Overfitting
Arja_patch_Defects4J_Chart_25_0_138,Overfitting
Arja_patch_Defects4J_Chart_25_0_281,Overfitting
Arja_patch_Defects4J_Chart_15_0_191,Overfitting
Arja_patch_Defects4J_Chart_15_0_44,Overfitting
Arja_patch_Defects4J_Chart_25_0_140,Overfitting
Arja_patch_Defects4J_Chart_13_0_152,Overfitting
Arja_patch_Defects4J_Chart_15_0_215,Overfitting
Arja_patch_Defects4J_Chart_25_0_105,Overfitting
Arja_patch_Defects4J_Chart_13_0_117,Overfitting
Arja_patch_Defects4J_Chart_25_0_67,Overfitting
Arja_patch_Defects4J_Chart_1_0_77,Overfitting
Arja_patch_Defects4J_Chart_1_0_32,Overfitting
Arja_patch_Defects4J_Chart_15_0_114,Overfitting
Arja_patch_Defects4J_Chart_15_0_151,Overfitting
Arja_patch_Defects4J_Chart_25_0_204,Overfitting
Arja_patch_Defects4J_Chart_25_0_319,Overfitting
Arja_patch_Defects4J_Chart_3_0_31,Overfitting
Arja_patch_Defects4J_Chart_19_0_7,Overfitting
Arja_patch_Defects4J_Chart_15_0_308,Overfitting
Arja_patch_Defects4J_Chart_1_0_30,Overfitting
Arja_patch_Defects4J_Chart_15_0_116,Overfitting
Arja_patch_Defects4J_Chart_25_0_243,Overfitting
Arja_patch_Defects4J_Chart_25_0_206,Overfitting
Arja_patch_Defects4J_Chart_25_0_65,Overfitting
Arja_patch_Defects4J_Chart_1_0_88,Overfitting
Arja_patch_Defects4J_Chart_15_0_46,Overfitting
Arja_patch_Defects4J_Chart_1_0_148,Overfitting
Arja_patch_Defects4J_Chart_25_0_142,Overfitting
Arja_patch_Defects4J_Chart_13_0_150,Overfitting
Arja_patch_Defects4J_Chart_15_0_217,Overfitting
Arja_patch_Defects4J_Chart_25_0_107,Overfitting
Arja_patch_Defects4J_Chart_13_0_115,Overfitting
Arja_patch_Defects4J_Chart_15_0_252,Overfitting
Arja_patch_Defects4J_Chart_19_0_5,Overfitting
Arja_patch_Defects4J_Chart_3_0_33,Overfitting
Arja_patch_Defects4J_Chart_15_0_372,Overfitting
Arja_patch_Defects4J_Chart_15_0_337,Overfitting
Arja_patch_Defects4J_Chart_13_0_34,Overfitting
Arja_patch_Defects4J_Chart_13_0_71,Overfitting
Arja_patch_Defects4J_Chart_25_0_58,Overfitting
Arja_patch_Defects4J_Chart_25_0_283,Overfitting
Arja_patch_Defects4J_Chart_15_0_193,Overfitting
Arja_patch_Defects4J_Chart_1_0_175,Overfitting
Arja_patch_Defects4J_Chart_1_0_130,Overfitting
Arja_patch_Defects4J_Chart_13_0_128,Overfitting
Arja_patch_Defects4J_Chart_15_0_292,Overfitting
Arja_patch_Defects4J_Chart_15_0_86,Overfitting
Arja_patch_Defects4J_Chart_1_0_188,Overfitting
Arja_patch_Defects4J_Chart_1_0_48,Overfitting
Arja_patch_Defects4J_Chart_12_0_103,Overfitting
Arja_patch_Defects4J_Chart_15_0_313,Overfitting
Arja_patch_Defects4J_Chart_13_0_55,Overfitting
Arja_patch_Defects4J_Chart_19_0_28,Overfitting
Arja_patch_Defects4J_Chart_25_0_302,Overfitting
Arja_patch_Defects4J_Chart_7_0_23,Overfitting
Arja_patch_Defects4J_Chart_1_0_29,Overfitting
Arja_patch_Defects4J_Chart_12_0_162,Overfitting
Arja_patch_Defects4J_Chart_25_0_81,Overfitting
Arja_patch_Defects4J_Chart_1_0_151,Overfitting
Arja_patch_Defects4J_Chart_1_0_114,Overfitting
Arja_patch_Defects4J_Chart_13_0_149,Overfitting
Arja_patch_Defects4J_Chart_25_0_39,Overfitting
Arja_patch_Defects4J_Chart_1_0_91,Overfitting
Arja_patch_Defects4J_Chart_1_0_129,Overfitting
Arja_patch_Defects4J_Chart_15_0_62,Overfitting
Arja_patch_Defects4J_Chart_25_0_166,Overfitting
Arja_patch_Defects4J_Chart_13_0_131,Overfitting
Arja_patch_Defects4J_Chart_15_0_276,Overfitting
Arja_patch_Defects4J_Chart_25_0_41,Overfitting
Arja_patch_Defects4J_Chart_1_0_51,Overfitting
Arja_patch_Defects4J_Chart_15_0_132,Overfitting
Arja_patch_Defects4J_Chart_25_0_267,Overfitting
Arja_patch_Defects4J_Chart_15_0_177,Overfitting
Arja_patch_Defects4J_Chart_25_0_222,Overfitting
Arja_patch_Defects4J_Chart_1_0_191,Overfitting
Arja_patch_Defects4J_Chart_19_0_15,Overfitting
Arja_patch_Defects4J_Chart_3_0_52,Overfitting
Arja_patch_Defects4J_Chart_3_0_17,Overfitting
Arja_patch_Defects4J_Chart_13_0_95,Overfitting
Arja_patch_Defects4J_Chart_14_0_7,Overfitting
Arja_patch_Defects4J_Chart_13_0_68,Overfitting
Arja_patch_Defects4J_Chart_15_0_186,Overfitting
Arja_patch_Defects4J_Chart_1_0_125,Overfitting
Arja_patch_Defects4J_Chart_1_0_160,Overfitting
Arja_patch_Defects4J_Chart_15_0_93,Overfitting
Arja_patch_Defects4J_Chart_15_0_287,Overfitting
Arja_patch_Defects4J_Chart_13_0_99,Overfitting
Arja_patch_Defects4J_Chart_19_0_19,Overfitting
Arja_patch_Defects4J_Chart_25_0_333,Overfitting
Arja_patch_Defects4J_Chart_13_0_64,Overfitting
Arja_patch_Defects4J_Chart_13_0_21,Overfitting
Arja_patch_Defects4J_Chart_15_0_367,Overfitting
Arja_patch_Defects4J_Chart_13_0_59,Overfitting
Arja_patch_Defects4J_Chart_3_0_26,Overfitting
Arja_patch_Defects4J_Chart_3_0_63,Overfitting
Arja_patch_Defects4J_Chart_19_0_24,Overfitting
Arja_patch_Defects4J_Chart_15_0_146,Overfitting
Arja_patch_Defects4J_Chart_25_0_213,Overfitting
Arja_patch_Defects4J_Chart_25_0_256,Overfitting
Arja_patch_Defects4J_Chart_1_0_25,Overfitting
Arja_patch_Defects4J_Chart_1_0_60,Overfitting
Arja_patch_Defects4J_Chart_25_0_70,Overfitting
Arja_patch_Defects4J_Chart_25_0_35,Overfitting
Arja_patch_Defects4J_Chart_12_0_193,Overfitting
Arja_patch_Defects4J_Chart_13_0_100,Overfitting
Arja_patch_Defects4J_Chart_12_0_35,Overfitting
Arja_patch_Defects4J_Chart_15_0_247,Overfitting
Arja_patch_Defects4J_Chart_13_0_145,Overfitting
Arja_patch_Defects4J_Chart_25_0_157,Overfitting
Arja_patch_Defects4J_Chart_15_0_202,Overfitting
Arja_patch_Defects4J_Chart_15_0_53,Overfitting
Arja_patch_Defects4J_Chart_1_0_118,Overfitting
Arja_patch_Defects4J_Chart_3_0_47,Overfitting
Arja_patch_Defects4J_Chart_13_0_38,Overfitting
Arja_patch_Defects4J_Chart_13_0_124,Overfitting
Arja_patch_Defects4J_Chart_25_0_136,Overfitting
Arja_patch_Defects4J_Chart_15_0_263,Overfitting
Arja_patch_Defects4J_Chart_13_0_161,Overfitting
Arja_patch_Defects4J_Chart_25_0_173,Overfitting
Arja_patch_Defects4J_Chart_15_0_77,Overfitting
Arja_patch_Defects4J_Chart_1_0_179,Overfitting
Arja_patch_Defects4J_Chart_25_0_54,Overfitting
Arja_patch_Defects4J_Chart_15_0_162,Overfitting
Arja_patch_Defects4J_Chart_25_0_237,Overfitting
Arja_patch_Defects4J_Chart_15_0_127,Overfitting
Arja_patch_Defects4J_Chart_25_0_272,Overfitting
Arja_patch_Defects4J_Chart_1_0_44,Overfitting
Arja_patch_Defects4J_Chart_25_0_94,Overfitting
Arja_patch_Defects4J_Chart_12_0_177,Overfitting
Arja_patch_Defects4J_Chart_1_0_79,Overfitting
Arja_patch_Defects4J_Chart_1_0_200,Overfitting
Arja_patch_Defects4J_Chart_13_0_119,Overfitting
Arja_patch_Defects4J_Chart_1_0_101,Overfitting
Arja_patch_Defects4J_Chart_1_0_84,Overfitting
Arja_patch_Defects4J_Chart_13_0_40,Overfitting
Arja_patch_Defects4J_Chart_15_0_306,Overfitting
Arja_patch_Defects4J_Chart_15_0_343,Overfitting
Arja_patch_Defects4J_Chart_25_0_317,Overfitting
Arja_patch_Defects4J_Chart_19_0_9,Overfitting
Arja_patch_Defects4J_Chart_1_0_86,Overfitting
Arja_patch_Defects4J_Chart_15_0_219,Overfitting
Arja_patch_Defects4J_Chart_1_0_103,Overfitting
Arja_patch_Defects4J_Chart_25_0_96,Overfitting
Arja_patch_Defects4J_Chart_15_0_118,Overfitting
Arja_patch_Defects4J_Chart_25_0_208,Overfitting
Arja_patch_Defects4J_Chart_1_0_202,Overfitting
Arja_patch_Defects4J_Chart_25_0_315,Overfitting
Arja_patch_Defects4J_Chart_13_0_42,Overfitting
Arja_patch_Defects4J_Chart_15_0_304,Overfitting
Arja_patch_Defects4J_Chart_15_0_341,Overfitting
Arja_patch_Defects4J_Chart_15_0_381,Overfitting
Arja_patch_Defects4J_Chart_13_0_82,Overfitting
Arja_patch_Defects4J_Chart_3_0_45,Overfitting
Arja_patch_Defects4J_Chart_25_0_328,Overfitting
Arja_patch_Defects4J_Chart_1_0_186,Overfitting
Arja_patch_Defects4J_Chart_15_0_88,Overfitting
Arja_patch_Defects4J_Chart_25_0_235,Overfitting
Arja_patch_Defects4J_Chart_15_0_125,Overfitting
Arja_patch_Defects4J_Chart_25_0_270,Overfitting
Arja_patch_Defects4J_Chart_1_0_46,Overfitting
Arja_patch_Defects4J_Chart_25_0_56,Overfitting
Arja_patch_Defects4J_Chart_13_0_126,Overfitting
Arja_patch_Defects4J_Chart_25_0_134,Overfitting
Arja_patch_Defects4J_Chart_15_0_261,Overfitting
Arja_patch_Defects4J_Chart_13_0_163,Overfitting
Arja_patch_Defects4J_Chart_12_0_56,Overfitting
Arja_patch_Defects4J_Chart_25_0_171,Overfitting
Arja_patch_Defects4J_Chart_15_0_224,Overfitting
Arja_patch_Defects4J_Chart_15_0_75,Overfitting
Arja_patch_Defects4J_Chart_3_0_24,Overfitting
Arja_patch_Defects4J_Chart_3_0_61,Overfitting
Arja_patch_Defects4J_Chart_19_0_26,Overfitting
Arja_patch_Defects4J_Chart_15_0_358,Overfitting
Arja_patch_Defects4J_Chart_13_0_102,Overfitting
Arja_patch_Defects4J_Chart_25_0_110,Overfitting
Arja_patch_Defects4J_Chart_13_0_147,Overfitting
Arja_patch_Defects4J_Chart_25_0_155,Overfitting
Arja_patch_Defects4J_Chart_15_0_200,Overfitting
Arja_patch_Defects4J_Chart_15_0_51,Overfitting
Arja_patch_Defects4J_Chart_25_0_72,Overfitting
Arja_patch_Defects4J_Chart_25_0_37,Overfitting
Arja_patch_Defects4J_Chart_15_0_144,Overfitting
Arja_patch_Defects4J_Chart_25_0_211,Overfitting
Arja_patch_Defects4J_Chart_25_0_254,Overfitting
Arja_patch_Defects4J_Chart_1_0_27,Overfitting
Arja_patch_Defects4J_Chart_1_0_62,Overfitting
Arja_patch_Defects4J_Chart_25_0_269,Overfitting
Arja_patch_Defects4J_Chart_15_0_91,Overfitting
Arja_patch_Defects4J_Chart_15_0_285,Overfitting
Arja_patch_Defects4J_Chart_25_0_195,Overfitting
Arja_patch_Defects4J_Chart_25_0_168,Overfitting
Arja_patch_Defects4J_Chart_15_0_278,Overfitting
Arja_patch_Defects4J_Chart_1_0_127,Overfitting
Arja_patch_Defects4J_Chart_1_0_162,Overfitting
Arja_patch_Defects4J_Chart_25_0_294,Overfitting
Arja_patch_Defects4J_Chart_13_0_66,Overfitting
Arja_patch_Defects4J_Chart_13_0_23,Overfitting
Arja_patch_Defects4J_Chart_15_0_320,Overfitting
Arja_patch_Defects4J_Chart_14_0_9,Overfitting
Arja_patch_Defects4J_Chart_15_0_365,Overfitting
Arja_patch_Defects4J_Chart_7_0_10,Overfitting
Arja_patch_Defects4J_Chart_3_0_19,Overfitting
Arja_patch_Defects4J_Chart_25_0_331,Overfitting
Arja_patch_Defects4J_Chart_12_0_168,Overfitting
Arja_patch_Defects4J_Chart_15_0_140,Overfitting
Arja_patch_Defects4J_Chart_15_0_105,Overfitting
Arja_patch_Defects4J_Chart_25_0_250,Overfitting
Arja_patch_Defects4J_Chart_1_0_23,Overfitting
Arja_patch_Defects4J_Chart_1_0_66,Overfitting
Arja_patch_Defects4J_Chart_13_0_106,Overfitting
Arja_patch_Defects4J_Chart_25_0_114,Overfitting
Arja_patch_Defects4J_Chart_15_0_241,Overfitting
Arja_patch_Defects4J_Chart_13_0_143,Overfitting
Arja_patch_Defects4J_Chart_15_0_204,Overfitting
Arja_patch_Defects4J_Chart_15_0_55,Overfitting
Arja_patch_Defects4J_Chart_25_0_76,Overfitting
Arja_patch_Defects4J_Chart_12_0_195,Overfitting
Arja_patch_Defects4J_Chart_15_0_319,Overfitting
Arja_patch_Defects4J_Chart_3_0_20,Overfitting
Arja_patch_Defects4J_Chart_3_0_65,Overfitting
Arja_patch_Defects4J_Chart_7_0_29,Overfitting
Arja_patch_Defects4J_Chart_25_0_308,Overfitting
Arja_patch_Defects4J_Chart_19_0_22,Overfitting
Arja_patch_Defects4J_Chart_7_0_14,Overfitting
Arja_patch_Defects4J_Chart_3_0_58,Overfitting
Arja_patch_Defects4J_Chart_13_0_62,Overfitting
Arja_patch_Defects4J_Chart_13_0_27,Overfitting
Arja_patch_Defects4J_Chart_15_0_361,Overfitting
Arja_patch_Defects4J_Chart_25_0_129,Overfitting
Arja_patch_Defects4J_Chart_1_0_123,Overfitting
Arja_patch_Defects4J_Chart_1_0_166,Overfitting
Arja_patch_Defects4J_Chart_15_0_68,Overfitting
Arja_patch_Defects4J_Chart_15_0_180,Overfitting
Arja_patch_Defects4J_Chart_25_0_290,Overfitting
Arja_patch_Defects4J_Chart_15_0_138,Overfitting
Arja_patch_Defects4J_Chart_25_0_228,Overfitting
Arja_patch_Defects4J_Chart_15_0_95,Overfitting
Arja_patch_Defects4J_Chart_15_0_281,Overfitting
Arja_patch_Defects4J_Chart_25_0_191,Overfitting
Arja_patch_Defects4J_Chart_13_0_46,Overfitting
Arja_patch_Defects4J_Chart_15_0_345,Overfitting
Arja_patch_Defects4J_Chart_7_0_30,Overfitting
Arja_patch_Defects4J_Chart_3_0_39,Overfitting
Arja_patch_Defects4J_Chart_25_0_311,Overfitting
Arja_patch_Defects4J_Chart_25_0_249,Overfitting
Arja_patch_Defects4J_Chart_25_0_92,Overfitting
Arja_patch_Defects4J_Chart_1_0_206,Overfitting
Arja_patch_Defects4J_Chart_25_0_148,Overfitting
Arja_patch_Defects4J_Chart_15_0_258,Overfitting
Arja_patch_Defects4J_Chart_1_0_107,Overfitting
Arja_patch_Defects4J_Chart_1_0_142,Overfitting
Arja_patch_Defects4J_Chart_25_0_52,Overfitting
Arja_patch_Defects4J_Chart_25_0_289,Overfitting
Arja_patch_Defects4J_Chart_15_0_199,Overfitting
Arja_patch_Defects4J_Chart_13_0_122,Overfitting
Arja_patch_Defects4J_Chart_25_0_130,Overfitting
Arja_patch_Defects4J_Chart_15_0_265,Overfitting
Arja_patch_Defects4J_Chart_13_0_167,Overfitting
Arja_patch_Defects4J_Chart_25_0_175,Overfitting
Arja_patch_Defects4J_Chart_15_0_71,Overfitting
Arja_patch_Defects4J_Chart_1_0_182,Overfitting
Arja_patch_Defects4J_Chart_25_0_188,Overfitting
Arja_patch_Defects4J_Chart_15_0_298,Overfitting
Arja_patch_Defects4J_Chart_15_0_164,Overfitting
Arja_patch_Defects4J_Chart_25_0_231,Overfitting
Arja_patch_Defects4J_Chart_15_0_121,Overfitting
Arja_patch_Defects4J_Chart_25_0_274,Overfitting
Arja_patch_Defects4J_Chart_1_0_42,Overfitting
