id,label,methodCallWithNullGuard,faultyClassExceptionType,methodCallWithTryCatch,typeOfFaultyStmtAfter1,typeOfFaultyStmtAfter2,typeOfFaultyStmtAfter3,typeOfFaultyStmtBefore1,typeOfFaultyStmtBefore2,typeOfFaultyStmtBefore3,typeOfFaultyStmtParent,hasObjectiveMethodCall,hasInvocationsProneException,inSynchronizedMethod,localVarNotAssigned,localVarNotUsed,similarObjectTypeWithNormalGuard,similarObjectTypeWithNullGuard,typeOfFaultyStmt,fieldNotAssigned,fieldNotUsed,similarPrimitiveTypeWithNormalGuard,similarPrimitiveTypeWithNullGuard,methodThrowsException,objectUsedInAssignment,primitiveUsedInAssignment,methodCallWithNormalGuard
GenProg_patch_Defects4J_Math_80_0_318,1, 0, 0, 0, Assignment, , , Assignment, Assignment, , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_59_0_79,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_285,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_1_0_189,1, 0, 0, 0, , , , , , , Class, 1, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_31_0_104,1, 0, 1, 0, Return, , , , , , Method, 1, 1, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_384,1, 0, 0, 0, If, Assignment, Assignment, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_219,1, 0, 0, 0, Assignment, If, Assignment, If, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_51,1, 0, 0, 0, While, OperatorAssignment, OperatorAssignment, While, While, While, Method, 0, 0, 0, 0, 0, 0, 0, While, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_31_0_28,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_8_0_47,1, 0, 0, 0, Return, , , LocalVariable, If, , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_148,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_71_0_57,1, 0, 0, 0, , , , LocalVariable, Invocation, OperatorAssignment, For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_83,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_151,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_50_0_94,1, 0, 0, 0, If, , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_1_0_166,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_61,1, 0, 0, 0, , , , Assignment, Assignment, Assignment, If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_8_0_85,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, If, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_43_0_36,1, 0, 0, 0, , , , , , , While, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_2_0_137,1, 0, 0, 0, If, Return, , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_49,1, 0, 0, 0, Return, , , If, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_412,1, 0, 0, 0, For, Assignment, Assignment, , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_143,1, 0, 0, 0, , , , Assignment, LocalVariable, , For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_80_0_50,1, 0, 0, 0, If, Assignment, Assignment, , , , For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_115,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_425,1, 0, 0, 0, Assignment, For, Assignment, Assignment, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_513,1, 0, 0, 0, Assignment, Assignment, Assignment, , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_461,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_130,1, 0, 0, 0, If, Assignment, Assignment, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_13_0_150,1, 0, 0, 0, If, LocalVariable, Return, Assignment, Assignment, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_114,1, 0, 0, 0, LocalVariable, LocalVariable, , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_560,1, 0, 0, 0, If, Assignment, Assignment, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_107,1, 0, 0, 0, Assignment, Assignment, , Assignment, If, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_58_0_32,1, 0, 0, 0, If, For, Return, LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_13_0_31,1, 0, 0, 0, LocalVariable, LocalVariable, Assignment, , , , Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_170,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_50_0_27,1, 0, 0, 0, If, Return, , If, If, LocalVariable, Method, 1, 0, 1, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_261,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_16_0_14,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, If, If, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_92,1, 0, 0, 0, Invocation, If, Invocation, , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_3_0_1,1, 0, 0, 0, LocalVariable, LocalVariable, If, LocalVariable, Assignment, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_7,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_3_0_60,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_303,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_25,1, 0, 0, 0, If, Return, , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_310,1, 0, 0, 0, If, Assignment, Assignment, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_81_0_60,1, 0, 0, 0, Assignment, For, Assignment, , , , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_14_0_7,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_327,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, LocalVariable, Assignment, , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_85_0_26,1, 0, 0, 0, Return, , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_211,1, 0, 0, 0, Assignment, Assignment, , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_363,1, 0, 0, 0, , , , For, LocalVariable, , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_73_0_17,1, 0, 0, 0, Return, , , If, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_70_0_42,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_246,1, 0, 0, 0, If, Return, , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_255,1, 0, 0, 0, , , , LocalVariable, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_354,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_262,1, 0, 0, 0, , , , LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_222,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_133,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_7_0_93,1, 0, 0, 0, Throw, , , , , , Case, 1, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_71_0_117,1, 0, 0, 0, , , , , , , ForEach, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_13_0_9,1, 0, 0, 0, LocalVariable, LocalVariable, If, LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Lang_7_0_17,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, If, If, If, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_388,1, 0, 0, 0, Invocation, LocalVariable, LocalVariable, If, LocalVariable, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_74,1, 0, 0, 0, If, Assignment, Assignment, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_91,1, 0, 0, 0, , , , , , , Class, 1, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_22_0_67,1, 0, 0, 0, , , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_155,1, 0, 0, 0, OperatorAssignment, OperatorAssignment, OperatorAssignment, While, While, While, Method, 0, 0, 0, 0, 0, 0, 0, While, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_486,1, 0, 0, 0, , , , LocalVariable, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_7_0_32,1, 0, 0, 0, If, If, If, If, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Chart_25_0_13,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_8_0_11,1, 0, 0, 0, Return, , , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, For, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_32,1, 0, 0, 0, Return, , , LocalVariable, If, OperatorAssignment, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_469,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_85_0_134,1, 0, 0, 0, LocalVariable, Return, , LocalVariable, LocalVariable, LocalVariable, Method, 1, 0, 0, 0, 0, 0, 0, Try, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_138,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_193,1, 0, 0, 0, , , , LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_203,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_568,1, 0, 0, 0, OperatorAssignment, , , , , , For, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_246,1, 0, 0, 0, Assignment, , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_85_0_71,1, 0, 0, 0, Throw, , , If, LocalVariable, , Catch, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Math_81_0_37,1, 0, 0, 0, Assignment, For, Assignment, LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_370,1, 0, 0, 0, Assignment, For, Assignment, LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_92,1, 0, 0, 0, OperatorAssignment, OperatorAssignment, OperatorAssignment, While, While, While, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_3_0_37,1, 0, 0, 0, LocalVariable, Assignment, Assignment, , , , Method, 0, 1, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_72,1, 0, 0, 0, , , , If, LocalVariable, LocalVariable, Method, 1, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_347,1, 0, 0, 0, , , , LocalVariable, LocalVariable, LocalVariable, If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_22_0_15,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_274,1, 0, 0, 0, Return, , , LocalVariable, If, , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Lang_7_0_40,1, 0, 0, 0, If, Assignment, , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_12_0_56,1, 0, 0, 0, , , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_71_0_94,1, 0, 0, 0, , , , LocalVariable, Invocation, OperatorAssignment, For, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_40,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_275,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_164,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_192,1, 0, 0, 0, LocalVariable, Assignment, LocalVariable, LocalVariable, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_235,1, 0, 0, 0, LocalVariable, LocalVariable, LocalVariable, LocalVariable, Assignment, , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_19_0_16,1, 0, 0, 0, Return, , , For, , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_303,1, 0, 0, 0, , , , , , , For, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_211,1, 0, 0, 0, Return, , , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_202,1, 0, 0, 0, LocalVariable, LocalVariable, If, Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_73_0_40,1, 0, 0, 0, If, Invocation, LocalVariable, LocalVariable, If, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_334,1, 0, 0, 0, LocalVariable, For, Return, , , , If, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_59_0_55,1, 0, 0, 0, Return, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_16_0_38,1, 0, 0, 0, Assignment, , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Math_8_0_46,1, 0, 0, 0, For, Return, , LocalVariable, If, , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_25_0_138,1, 0, 0, 0, Return, , , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_180,1, 0, 0, 0, Break, , , , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_63_0_102,1, 0, 0, 0, While, OperatorAssignment, OperatorAssignment, While, While, While, Method, 0, 0, 0, 0, 0, 0, 0, While, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Chart_25_0_133,1, 0, 0, 0, Return, , , LocalVariable, LocalVariable, , Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_22_0_30,1, 0, 0, 0, , , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_27_0_50,1, 0, 0, 0, LocalVariable, LocalVariable, If, LocalVariable, LocalVariable, LocalVariable, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_1_0_29,1, 0, 0, 0, LocalVariable, If, Return, LocalVariable, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_158,1, 0, 0, 0, Assignment, , , Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_81_0_409,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_51_0_139,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_12_0_138,1, 0, 0, 0, , , , LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_127,1, 0, 0, 0, Return, , , If, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_80_0_508,1, 0, 0, 0, Assignment, If, , Assignment, , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_80_0_495,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Lang_45_0_7,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_73_0_65,1, 0, 0, 0, Return, , , If, LocalVariable, If, Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_308,1, 0, 0, 0, LocalVariable, If, Invocation, LocalVariable, , , Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_70_0_30,1, 0, 0, 0, , , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Return, 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Defects4J_Lang_55_0_12,1, 0, 0, 0, , , , , , , Class, 0, 0, 0, 0, 0, 0, 0, Method, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_15_0_51,1, 0, 0, 0, If, If, LocalVariable, LocalVariable, Invocation, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Defects4J_Math_8_0_262,1, 0, 0, 0, LocalVariable, LocalVariable, For, LocalVariable, If, If, Method, 0, 0, 0, 0, 0, 0, 0, LocalVariable, 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Defects4J_Math_50_0_326,1, 0, 0, 0, , , , , , , If, 0, 0, 0, 0, 0, 0, 0, Switch, 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Defects4J_Lang_63_0_9,1, 0, 0, 0, , , , LocalVariable, LocalVariable, Invocation, Method, 0, 0, 0, 0, 0, 0, 0, If, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Math_81_0_351,1, 0, 0, 0, For, Assignment, Assignment, , , , If, 0, 0, 0, 0, 0, 0, 0, Assignment, 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Defects4J_Chart_3_0_21,1, 0, 0, 0, Invocation, , , , , , Method, 0, 0, 0, 0, 0, 0, 0, Invocation, 0, 0, 0, 0, 0, 0, 0, 0
